Unnamed: 0,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Prediction,Prediction_Label
1455,192.168.2.110-69.84.133.138-3954-80-6,192.168.2.110,3954,69.84.133.138,80,6,12/06/2010 08:43:50 AM,658,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4559.270516717324,329.0,448.3056992722711,646.0,12.0,12.0,12.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,3039.51367781155,1519.756838905775,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64860,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1456,192.168.2.110-69.84.133.138-3955-80-6,192.168.2.110,3955,69.84.133.138,80,6,12/06/2010 08:43:50 AM,282375,9,18,70.0,21343.0,70.0,0.0,7.777777777777778,23.33333333333333,1380.0,0.0,1185.7222222222224,464.7946802312198,75831.78397521027,95.61752988047807,10860.576923076924,17877.838426774255,53807.0,147.0,232062.0,29007.75,24714.343248694386,55026.0,147.0,282375.0,16610.294117647063,20418.68216170153,54965.0,841.0,0,0,0,0,180,376,31.872509960159363,63.745019920318725,0.0,1380.0,764.75,683.3674042996632,466991.00925925927,0,1,0,0,0,0,0,0,2.0,793.0740740740739,7.777777777777778,1185.7222222222224,0,0,0,0,0,0,9,70,18,21343,-1,65465,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1457,192.168.2.110-69.84.133.138-3955-80-6,192.168.2.110,3955,69.84.133.138,80,6,12/06/2010 08:43:50 AM,600,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,300.0,408.7077195258245,589.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,3333.333333333333,1666.666666666667,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64860,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1458,192.168.2.110-69.84.133.138-3956-80-6,192.168.2.110,3956,69.84.133.138,80,6,12/06/2010 08:43:50 AM,269809,9,18,70.0,21343.0,70.0,0.0,7.777777777777778,23.33333333333333,1380.0,0.0,1185.7222222222224,464.7946802312198,79363.54977039312,100.07079081869026,10377.26923076923,16794.671165718468,51601.0,168.0,218567.0,27320.875,22860.08574810502,57254.0,168.0,269809.0,15871.117647058823,19114.95716998325,51938.0,840.0,0,0,0,0,180,376,33.356930272896754,66.71386054579351,0.0,1380.0,764.75,683.3674042996632,466991.00925925927,0,1,0,0,0,0,0,0,2.0,793.0740740740739,7.777777777777778,1185.7222222222224,0,0,0,0,0,0,9,70,18,21343,-1,65465,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1459,192.168.2.110-69.84.133.138-3956-80-6,192.168.2.110,3956,69.84.133.138,80,6,12/06/2010 08:43:50 AM,623,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4815.409309791333,311.5,391.0300499961608,588.0,35.0,35.0,35.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,3210.2728731942216,1605.1364365971108,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64860,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1460,192.168.2.110-69.84.133.138-3957-80-6,192.168.2.110,3957,69.84.133.138,80,6,12/06/2010 08:43:50 AM,267902,9,18,70.0,21343.0,70.0,0.0,7.777777777777778,23.33333333333333,1380.0,0.0,1185.7222222222224,464.7946802312198,79928.48131032991,100.7831221864712,10303.923076923078,16699.484099631525,50623.0,146.0,215584.0,26948.0,22485.82575122128,56041.0,146.0,267902.0,15758.941176470593,19014.95074760446,50937.0,591.0,0,0,0,0,180,376,33.59437406215706,67.18874812431412,0.0,1380.0,764.75,683.3674042996632,466991.00925925927,0,1,0,0,0,0,0,0,2.0,793.0740740740739,7.777777777777778,1185.7222222222224,0,0,0,0,0,0,9,70,18,21343,-1,65465,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1461,192.168.2.110-69.84.133.138-3957-80-6,192.168.2.110,3957,69.84.133.138,80,6,12/06/2010 08:43:50 AM,629,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4769.475357710652,314.5,389.6158364337877,590.0,39.0,39.0,39.0,0.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,3179.650238473768,1589.825119236884,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64860,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1524,192.168.2.108-74.55.1.4-1253-80-6,192.168.2.108,1253,74.55.1.4,80,6,12/06/2010 08:45:19 AM,5159540,7,12,82.0,11502.0,82.0,0.0,11.714285714285715,30.99308678675663,1460.0,0.0,958.5,709.6770712475819,2245.1613903565053,3.6824988274148462,286641.11111111107,1132093.0185107111,4821398.0,232.0,268142.0,44690.33333333334,43508.84762283031,99761.0,4027.0,5159540.0,469049.0909090909,1444603.090786771,4823575.0,3588.0,0,0,0,0,140,256,1.3567100943107329,2.325788733104114,0.0,1460.0,579.1999999999998,720.4528984932799,519052.3789473683,0,1,0,0,0,0,0,0,1.0,609.6842105263157,11.714285714285715,958.5,0,0,0,0,0,0,7,82,12,11502,-1,5840,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1525,192.168.2.110-69.84.133.138-3944-80-6,192.168.2.110,3944,69.84.133.138,80,6,12/06/2010 08:43:49 AM,100992047,29,46,328.0,56363.0,78.0,0.0,11.310344827586208,25.36885527046876,1380.0,0.0,1225.2826086956525,385.0268483015743,561.3412311565484,0.7426327342389644,1364757.3918918918,11624493.015933871,100010735.0,197.0,100950321.0,3605368.607142857,18893771.84627411,100010735.0,213.0,980159.0,21781.311111111103,42605.56319779156,224351.0,492.0,0,0,0,0,580,936,0.2871513239057329,0.4554814103332315,0.0,1380.0,745.9342105263161,667.9883499089149,446208.4356140349,0,1,0,0,0,0,0,0,1.0,755.88,11.310344827586205,1225.2826086956522,0,0,0,0,0,0,29,328,46,56363,-1,65207,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1602,192.168.2.108-74.55.1.4-1253-80-6,192.168.2.108,1253,74.55.1.4,80,6,12/06/2010 08:45:24 AM,95176605,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210135673572302,95176605.0,0.0,95176605.0,95176605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0105067836786151,0.0105067836786151,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16238,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1638,192.168.2.108-74.55.1.4-1253-80-6,192.168.2.108,1253,74.55.1.4,80,6,12/06/2010 08:47:02 AM,5030987,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975363084818148,5030987.0,0.0,5030987.0,5030987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.1987681542409074,0.1987681542409074,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16238,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1647,192.168.2.108-74.55.1.4-1253-80-6,192.168.2.108,1253,74.55.1.4,80,6,12/06/2010 08:47:17 AM,20014600,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999270532511266,20014600.0,0.0,20014600.0,20014600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0499635266255633,0.0499635266255633,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16238,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1729,192.168.1.103-208.113.162.153-1752-80-6,192.168.1.103,1752,208.113.162.153,80,6,12/06/2010 08:50:17 AM,5716587,114,213,543.0,284036.0,77.0,0.0,4.763157894736842,16.461971533009333,1460.0,0.0,1333.50234741784,351.5070871345048,49781.27683528653,57.20196333931418,17535.54294478527,92194.56667095868,1561144.0,56.0,4057095.0,35903.49557522122,52569.413595455575,375210.0,162.0,5716587.0,26965.03301886793,129192.10360120356,1717513.0,56.0,0,0,0,0,2280,4276,19.94196887058661,37.259994468727584,0.0,1460.0,867.6189024390242,695.2963317011528,483436.9888770793,0,1,0,0,0,0,0,0,1.0,870.2721712538226,4.7631578947368425,1333.5023474178406,0,0,0,0,0,0,114,543,213,284036,-1,5840,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1757,192.168.1.103-97.74.144.108-1750-80-6,192.168.1.103,1750,97.74.144.108,80,6,12/06/2010 08:50:15 AM,26842006,26,41,538.0,49127.0,132.0,0.0,20.69230769230769,44.63520514640365,1460.0,0.0,1198.219512195122,512.7826787341361,1850.271548259098,2.496087662002609,406697.06060606055,2066623.8017634528,16140573.0,195.0,10596330.0,423853.2,1018940.2516362688,3861645.0,195.0,26842006.0,671050.1499999999,2669485.2778120944,16321845.0,2644.0,0,0,0,0,520,832,0.9686310330159378,1.5274566289866711,0.0,1460.0,730.3676470588232,703.6154373759747,495074.6837137842,0,1,0,0,0,0,0,0,1.0,741.2686567164177,20.69230769230769,1198.219512195122,0,0,0,0,0,0,26,538,41,49127,-1,6432,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1785,192.168.2.110-69.84.133.138-3964-80-6,192.168.2.110,3964,69.84.133.138,80,6,12/06/2010 08:49:59 AM,99934107,3,3,80.0,0.0,80.0,0.0,26.666666666666664,46.18802153517007,0.0,0.0,0.0,0.0,0.8005274915800269,0.060039561868502,19986821.4,44483350.21069668,99560786.0,197.0,99845664.0,49922832.0,70601249.10162544,99845454.0,210.0,373321.0,186660.5,139179.12063416696,285075.0,88246.0,0,0,0,0,60,76,0.030019780934251,0.030019780934251,0.0,80.0,11.428571428571429,30.237157840738178,914.2857142857142,0,1,0,0,0,0,0,0,1.0,13.333333333333336,26.66666666666667,0.0,0,0,0,0,0,0,3,80,3,0,-1,65455,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1813,192.168.1.103-208.113.162.153-1752-80-6,192.168.1.103,1752,208.113.162.153,80,6,12/06/2010 08:50:22 AM,98294619,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203469937657523,98294619.0,0.0,98294619.0,98294619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0101734968828761,0.0101734968828761,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16496,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1816,192.168.1.103-208.113.162.153-1752-80-6,192.168.1.103,1752,208.113.162.153,80,6,12/06/2010 08:52:01 AM,1421818,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4066497962467772,1421818.0,0.0,1421818.0,1421818.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.7033248981233885,0.7033248981233885,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16496,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1824,192.168.1.103-97.74.144.108-1750-80-6,192.168.1.103,1750,97.74.144.108,80,6,12/06/2010 08:50:42 AM,83683880,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238994654645554,83683880.0,0.0,83683880.0,83683880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0119497327322777,0.0119497327322777,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,17104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1833,192.168.1.103-208.113.162.153-1752-80-6,192.168.1.103,1752,208.113.162.153,80,6,12/06/2010 08:52:06 AM,5687296,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3516609650702197,5687296.0,0.0,5687296.0,5687296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.1758304825351098,0.1758304825351098,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,16496,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1848,192.168.1.103-97.74.144.108-1750-80-6,192.168.1.103,1750,97.74.144.108,80,6,12/06/2010 08:52:11 AM,10374652,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1927775505144654,10374652.0,0.0,10374652.0,10374652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0963887752572327,0.0963887752572327,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,17104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1871,192.168.2.108-74.55.1.4-1258-80-6,192.168.2.108,1258,74.55.1.4,80,6,12/06/2010 08:52:34 AM,5257667,7,11,78.0,10224.0,78.0,0.0,11.142857142857142,29.481228894719724,1460.0,0.0,929.4545454545456,736.1027596248181,1959.424208493996,3.4235717096575344,309274.5294117647,1104896.8286822145,4590387.0,7.0,563107.0,93851.16666666669,73751.78635780062,167578.0,367.0,5257667.0,525766.7,1488687.0383142657,4759197.0,7.0,0,0,0,0,140,236,1.3313889982001523,2.0921827114573817,0.0,1460.0,542.2105263157896,720.3952294051562,518969.2865497076,0,1,0,0,0,0,0,0,1.0,572.3333333333334,11.142857142857142,929.4545454545456,0,0,0,0,0,0,7,78,11,10224,-1,5840,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1915,192.168.2.110-69.84.133.138-3971-80-6,192.168.2.110,3971,69.84.133.138,80,6,12/06/2010 08:51:31 AM,100010325,3,3,93.0,0.0,93.0,0.0,31.0,53.6935750346352,0.0,0.0,0.0,0.0,0.9299039874132996,0.0599938056395677,20002065.0,44537253.01990204,99672463.0,774.0,99951562.0,49975781.0,70675332.67909037,99950788.0,774.0,337862.0,168931.0,157665.01321472687,280417.0,57445.0,0,0,0,0,60,76,0.0299969028197838,0.0299969028197838,0.0,93.0,13.285714285714288,35.150695989858136,1235.571428571429,0,1,0,0,0,0,0,0,1.0,15.5,31.0,0.0,0,0,0,0,0,0,3,93,3,0,-1,65442,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1920,192.168.2.110-69.84.133.138-3975-80-6,192.168.2.110,3975,69.84.133.138,80,6,12/06/2010 08:51:39 AM,93166923,3,3,79.0,0.0,79.0,0.0,26.333333333333336,45.61067126598044,0.0,0.0,0.0,0.0,0.8479404219456728,0.0644005383756207,18633384.6,41493523.40217672,92859001.0,231.0,93121851.0,46560925.5,65846765.63541038,93121620.0,231.0,307922.0,153961.0,154330.29763465113,263089.0,44833.0,0,0,0,0,60,76,0.0322002691878103,0.0322002691878103,0.0,79.0,11.285714285714285,29.859193367728963,891.5714285714287,0,1,0,0,0,0,0,0,1.0,13.166666666666664,26.33333333333333,0.0,0,0,0,0,0,0,3,79,3,0,-1,65456,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1924,192.168.2.110-69.84.133.138-3977-80-6,192.168.2.110,3977,69.84.133.138,80,6,12/06/2010 08:53:11 AM,2966244,3,3,98.0,0.0,98.0,0.0,32.66666666666667,56.58032638058332,0.0,0.0,0.0,0.0,33.03841491124802,2.0227600966070223,593248.8,1141268.8486317324,2624092.0,186.0,2907984.0,1453992.0,2055938.4221440093,2907760.0,224.0,342152.0,171076.0,159808.96097528448,284078.0,58074.0,0,0,0,0,60,76,1.0113800483035111,1.0113800483035111,0.0,98.0,14.000000000000002,37.04051835490427,1372.0,0,1,0,0,0,0,0,0,1.0,16.333333333333332,32.666666666666664,0.0,0,0,0,0,0,0,3,98,3,0,-1,65437,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1925,192.168.2.108-97.74.144.108-1256-80-6,192.168.2.108,1256,97.74.144.108,80,6,12/06/2010 08:52:31 AM,43597391,63,103,618.0,133058.0,208.0,0.0,9.809523809523808,35.949273016498495,1460.0,0.0,1291.8252427184466,436.3741519992089,3066.146779287779,3.807567292272145,264226.6121212121,1580251.354876409,16197930.0,7.0,24498672.0,395139.8709677421,1527600.0056101554,10846866.0,367.0,43597391.0,427425.4019607843,2018591.86805468,16218893.0,7.0,0,0,0,0,1268,2072,1.4450405988743684,2.362526693397777,0.0,1460.0,800.4550898203595,713.0256311534451,508405.5506817689,0,1,0,0,0,0,0,0,1.0,805.2771084337352,9.80952380952381,1291.8252427184466,0,0,0,0,0,0,63,618,103,133058,-1,6432,5,0,12962744.0,0.0,12962744.0,12962744.0,10846866.0,0.0,10846866.0,10846866.0,ddos,1,attack
1931,192.168.1.103-97.74.144.108-1750-80-6,192.168.1.103,1750,97.74.144.108,80,6,12/06/2010 08:52:42 AM,41670428,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479956673351183,41670428.0,0.0,41670428.0,41670428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0239978336675591,0.0239978336675591,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,17104,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1933,192.168.2.108-97.74.144.108-1257-80-6,192.168.2.108,1257,97.74.144.108,80,6,12/06/2010 08:52:31 AM,56599980,44,70,699.0,86173.0,126.0,0.0,15.886363636363642,37.81239855052524,1460.0,0.0,1231.042857142857,494.4987635193372,1534.8415317461242,2.0141349873268504,500884.7787610619,2170562.443603952,16514391.0,247.0,39961701.0,929341.8837209304,2423619.4788934826,11974173.0,408.0,56599980.0,820289.5652173909,2942328.4925766583,16711357.0,334.0,0,0,0,0,880,1412,0.7773854337051003,1.2367495536217503,0.0,1460.0,755.4086956521737,709.6075007966589,503542.8051868803,0,1,0,0,0,0,0,0,1.0,762.0350877192983,15.886363636363637,1231.0428571428572,0,0,0,0,0,0,44,699,70,86173,-1,5840,7,0,4445782.0,4159055.3974734456,8463533.0,158530.0,8806742.666666666,2992172.745907284,11972885.0,6025859.0,ddos,1,attack
1946,192.168.2.110-69.84.133.138-3968-80-6,192.168.2.110,3968,69.84.133.138,80,6,12/06/2010 08:51:29 AM,23502716,36,57,458.0,69887.0,78.0,0.0,12.722222222222223,26.37597511926457,1380.0,0.0,1226.0877192982457,372.4949319262974,2993.0583341942274,3.956989481556089,255464.3043478262,2352832.4450624115,22576973.0,197.0,23460085.0,670288.1428571432,3832013.596933295,22692664.0,209.0,23501489.0,419669.4464285713,3014836.408892192,22576973.0,414.0,0,0,0,0,720,1156,1.5317378638281636,2.425251617727925,0.0,1380.0,748.3510638297871,662.7180218646785,439195.1765042324,0,1,0,0,0,0,0,0,1.0,756.3978494623656,12.72222222222222,1226.0877192982457,0,0,0,0,0,0,36,458,57,69887,-1,65077,7,0,153608.0,0.0,153608.0,153608.0,22576973.0,0.0,22576973.0,22576973.0,ddos,1,attack
1947,192.168.2.110-69.84.133.138-3974-80-6,192.168.2.110,3974,69.84.133.138,80,6,12/06/2010 08:51:34 AM,118978073,22,37,194.0,45556.0,74.0,0.0,8.818181818181818,22.85072961977023,1380.0,0.0,1231.2432432432431,395.09776605891454,384.5246342155837,0.4958896922124466,2051346.086206897,13312169.009880817,100084859.0,180.0,118937198.0,5663676.095238095,21997954.242336508,100084859.0,198.0,18892475.0,524790.9722222221,3016022.9534071567,18116775.0,1477.0,0,0,0,0,440,756,0.1849080208249801,0.3109816713874665,0.0,1380.0,762.5000000000001,674.4551975923398,454889.8135593221,0,1,0,0,0,0,0,0,1.0,775.4237288135594,8.818181818181818,1231.2432432432431,0,0,0,0,0,0,22,194,37,45556,-1,65341,3,0,216827.0,0.0,216827.0,216827.0,18116775.0,0.0,18116775.0,18116775.0,ddos,1,attack
1949,192.168.2.110-69.84.133.138-3968-80-6,192.168.2.110,3968,69.84.133.138,80,6,12/06/2010 08:53:33 AM,41785,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.79609907861672,20892.5,28828.036362194354,41277.0,508.0,0.0,0.0,0.0,0.0,0.0,41785.0,20892.5,28828.036362194354,41277.0,508.0,0,0,0,0,0,60,0.0,71.79609907861672,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,65077,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1986,192.168.2.112-97.74.104.201-4932-80-6,192.168.2.112,4932,97.74.104.201,80,6,12/06/2010 08:52:12 AM,101742532,85,164,111.0,222355.0,111.0,0.0,1.3058823529411765,12.039640408935414,1380.0,0.0,1355.8231707317082,178.00813161186238,2186.558518122981,2.4473540721396634,410252.1451612903,6338341.628993304,99823289.0,69.0,101594602.0,1209459.5476190476,10889353.250828138,99823289.0,293.0,1730465.0,10616.349693251535,27116.59992947096,175353.0,69.0,0,0,0,0,1700,3296,0.8354421531400458,1.6119119189996176,0.0,1380.0,889.8639999999997,660.6764860207476,436493.41918072297,0,1,0,0,0,0,0,0,1.0,893.4377510040158,1.3058823529411765,1355.8231707317073,0,0,0,0,0,0,85,111,164,222355,-1,65424,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
1998,192.168.2.112-97.74.104.201-4933-443-6,192.168.2.112,4933,97.74.104.201,443,6,12/06/2010 08:52:13 AM,111116809,205,362,972.0,489584.0,310.0,0.0,4.741463414634147,30.103685003485808,1380.0,0.0,1352.4419889502776,183.10523503250823,4414.777605789597,5.1027383264758805,196319.4505300353,4207170.473754605,100003549.0,7.0,110986669.0,544052.299019608,7005374.231002673,100003549.0,611.0,11112002.0,30781.168975069297,263392.80172712216,4966910.0,7.0,0,0,0,0,4640,7256,1.8449053914066231,3.2578329350692568,0.0,1380.0,863.6549295774647,665.0188210809392,442250.0323918822,0,1,0,0,0,0,0,0,1.0,865.1781305114638,4.741463414634147,1352.4419889502765,0,0,0,0,0,0,205,972,362,489584,-1,64563,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
2012,192.168.2.108-74.55.1.4-1258-80-6,192.168.2.108,1258,74.55.1.4,80,6,12/06/2010 08:52:40 AM,95248068,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0209978012362413,95248068.0,0.0,95248068.0,95248068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.0104989006181206,0.0104989006181206,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,17516,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
2019,192.168.2.108-74.55.1.4-1258-80-6,192.168.2.108,1258,74.55.1.4,80,6,12/06/2010 08:54:17 AM,5249722,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809725543562116,5249722.0,0.0,5249722.0,5249722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,0.1904862771781058,0.1904862771781058,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,17516,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ddos,1,attack
